PlayerName,Org,Level,Age,xFIP,K%,BB%,IP,GB%,ERA,K-BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_fb,fg_sl,fg_cb,fg_ch,fg_cmd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,xFIP_pct,K%_pct,BB%_pct,K-BB%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_SP_Prob,Proj_Role,Proj_DynastyUtility,_trend_key,trend_key_method
Kiefer Lord,BAL,A,22.0888888,3.780288225951709,0.34285714,0.2,7.2,0.4,3.521737670177928,0.14285714,sa3023135,SP,,18,50 / 65,,55 / 60,,30 / 45,40+,FA,False,,,none,60.86956521739131,,,,,,,False,,none,41.666666666666664,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.8484848484848485,0.9696969696969697,0.24242424242424243,0.8484848484848485,74.75,,,,,0,0.0,,74.75,0.18,2–4 yr,1.5888887999999994,30.933334400000007,4.5,68.17750016000001,71.388888,0.5294999999999999,Mixed,27.058208752000006,sa3023135,playerId
Isaiah Coupet,COL,A+,21.825,4.981328079252467,0.25,0.18181818,9.2,0.608695652,4.655170882925203,0.06818182,sa3023156,SIRP,,46,35 / 40,60 / 60,,40 / 45,30 / 50,35+,HTCP,False,,,none,56.00000000000001,,,,,,,False,,none,38.46153846153846,,False,,,,,,,,,,False,,,none,56.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.19354838709677424,0.5161290322580645,0.17741935483870963,0.1774193548387097,27.69,,,,,0,0.0,,27.69,0.22999999999999998,2–4 yr,0.3249999999999993,46.10000000000001,5.75,30.451500000000003,57.49999999999999,0.5122999999999999,Mixed,15.448175000000008,sa3023156,playerId
Jack Mahoney,COL,AA,22.9472222,4.397057287303328,0.17124736,0.09725159,104.2,0.45508982,5.9331215957468215,0.07399576999999999,sa3023157,SP,,27,45 / 45,45 / 50,,45 / 50,35 / 55,40,FA,False,,,none,52.17391304347826,,,,,,,False,,none,41.666666666666664,,False,,,,,,,,,,True,49,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,49.0,2026-01-25,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.2958333333333333,0.05416666666666667,0.7125,0.1375,29.49,,,0.0,,1,0.25,0.0,19.168499999999998,1.0,1–2 yr,-0.05277780000000121,50.633333600000014,40.0,29.565050040000003,30.0,0.5799999999999998,Mixed,26.930939238000004,sa3023157,playerId
Jack Mahoney,COL,AA,22.9472222,4.397057287303328,0.17124736,0.09725159,104.2,0.45508982,5.9331215957468215,0.07399576999999999,sa3023157,SP,,27,45 / 45,45 / 50,,45 / 50,35 / 55,40,FA,False,,,none,52.17391304347826,,,,,,,False,,none,41.666666666666664,,False,,,,,,,,,,True,49,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,49.0,2026-01-25,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.2958333333333333,0.05416666666666667,0.7125,0.1375,29.49,,,0.0,,1,0.25,0.0,19.168499999999998,1.0,1–2 yr,-0.05277780000000121,50.633333600000014,40.0,29.565050040000003,30.0,0.5799999999999998,Mixed,26.930939238000004,sa3023157,playerId
James Hicks,HOU,AA,23.2083333,3.870663984614995,0.21238938,0.07079646,51.2,0.470588235,5.574192999642354,0.14159291999999998,sa3023161,SP,,29,40 / 40,55 / 60,45 / 45,45 / 50,35 / 60,35+,FA,True,23.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/astros/james-hicks-801802,https://www.mlb.com/milb/prospects/2025/astros/,astros,2025.0,"{""Fastball"": 50, ""Curveball"": 50, ""Slider"": 45, ""Changeup"": 50, ""Control"": 55, ""Overall"": 40}","After starring for two years at Crowder (Mo.) JC, Hicks transferred to South Carolina for the 2022 season but blew out his elbow in his second start and had Tommy John surgery that March. The Orioles still selected him in the 15th round, but he returned to pitch well in a variety of roles for the Gamecocks the following spring before signing with the Astros as a 13th-rounder. He demonstrated some of the best command in the system while reaching Double-A midway through his first full pro season last year. Hicks' best pitches are his low-90s two-seam fastball with sink and a mid-80s changeup with fade and depth. Since turning pro, he has added a slightly harder four-seamer and a low-80s slider with more sweep to an arsenal that also includes a curveball in the upper 70s and a more traditional slide piece in the low 80s. His breaking stuff pales in comparison to the rest of his repertoire. None of Hicks' six offerings grades as better than average, but they work because he sequences them well and works all four quadrants of the strike zone. His low three-quarters slot creates wide angle and a flat approach trajectory that provides deception. He's on track to help the Astros as a back-of-the-rotation starter or middle reliever sooner than initially expected. Last Prospect 22 Kenni Gomez Next Prospect 24 Nehomar Ochoa Jr. Astros Prospect Headlines Astros land Teng in trade with SF as they continue to revamp pitching staff January 29, 2026 Players, Espada connect with Astros' international signees January 21, 2026 Astros' international class boasts top shortstop prospect duo among '26 haul January 15, 2026 Astros work top prospect Matthews into 2026 plans: 'The complete package' December 22, 2025 Fireballing prospect Ullola added to 40-man ahead of Rule 5 Draft November 18, 2025 Astros' Hicks named Arizona Fall League Pitcher of the Year November 14, 2025 The Astros don't have many fireballers; this prospect could change that November 1, 2025 Astros prospects Brito, Hicks on fire in Fall League October 31, 2025 More Prospects News Astros Prospect Highlights 04:44 Brice Matthews on his first taste in the Majors January 19, 2026 01:00 Top Prospects: Brice Matthews, 2B, Astros January 14, 2026 00:09 Astros select Roddery Muñoz in Rule 5 Draft December 10, 2025 00:40 Orlando Martínez's second homer of the game November 14, 2025 00:30 Joseph Sullivan's first homer in the Fall League November 5, 2025 00:51 Will Bush's four-hit game for Scottsdale November 1, 2025 00:2",False,,none,34.78260869565217,,False,,,,,,,,,,True,22,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/houston-astros-top-50-prospects-2026/,,22.0,2026-01-25,https://www.prospects1500.com/top-50-lists/houston-astros-top-50-prospects-2026/,,James Hicks,HOU,P,24.0,20.0,17.0,74.0,100.0,0.339,,,10.0,18.2,89.4,,,,25.0,10.0,11.0,14.3,47.297,52.4,84.8,6.8,,0.235,0.35,0.412,0.214,2.0,0.0,0.0,4.0,1.0,2.0,35.0,5.0,92.1,94.5,0.0,,,,,none,0,0.525,0.21666666666666667,0.875,0.55,52.13,8.333333333333337,,50.0,,2,0.5,20.364583333333332,41.01210416666667,1.0,1–2 yr,0.2083332999999996,47.500000400000005,55.0,48.10013131,27.083332999999996,0.5799999999999998,Mixed,38.0825592195,sa3023161,playerId
Sean Sullivan,COL,AA,22.0055555,3.408565824918503,0.24880383,0.05980861,104.0,0.358422939,2.9423077395240944,0.18899522000000002,sa3023162,SP,,21,45 / 50,50 / 50,,50 / 55,35 / 55,40,FA,True,12.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/rockies/sean-sullivan-807743,https://www.mlb.com/milb/prospects/2025/rockies/,rockies,2025.0,"{""Fastball"": 45, ""Slider"": 45, ""Changeup"": 50, ""Control"": 60, ""Overall"": 45}","Can a starting pitcher succeed these days with a fastball that barely breaks 90 mph? The Rockies are hoping to find out soon enough after taking Sullivan in the second round of the 2023 Draft following his solid turn moving into Wake Forest’s weekend rotation that spring. His smoke-and-mirrors show worked very well during his first full season of pro ball, both with High-A Spokane and Double-A Hartford, as he led all Minor League pitchers with an 8.33 K/BB rate and topped the Rockies in a host of pitching categories. Sullivan uses a lower slot to come at hitters with a kind of upshoot fastball, getting huge carry up in the zone. Even though it only averaged around 88 mph in 2024, the lefty threw it a lot and got decent swing-and-miss on the pitch thanks to that life and his outstanding command of the pitch. There could be a little more velocity in the tank now that he’s had a hip labrum issue fixed, so he might be able to get to 93-94 mph more moving forward. His upper-70s changeup is his best pitch, one that has terrific movement and misses bats in and out of the zone. His sweeping slider can be effective, but he doesn’t locate it as well as his other two offerings. The Rockies will be sure to bring Sullivan along slowly and manage his workload as he’s coming back from the hip issue, but he’s already defied expectations thanks to confidence in his pitch usage, his unusual mechanics and his extreme strike-throwing ways. He’ll be at the upper levels continuing to show that his unusual profile just might work in a big league rotation. Last Prospect 11 Zac Veen Next Prospect 13 Carson Palmquist Rockies Prospect Headlines Yankees acquire righty Chivilli from Rockies for first-base prospect Rumfield January 28, 2026 Rox ink exciting young SS De Los Santos as int'l signing period opens January 15, 2026 How quickly can No. 2 prospect Condon help out Rockies? December 22, 2025 After Rockies' vote of confidence, Hughes has big opportunity November 21, 2025 Fast-rising Rox prospect sharpens slider in Fall League November 14, 2025 New baseball ops boss DePodesta shares his vision for Rockies in 2026 November 11, 2025 Prospect Vargas turning a corner after Tommy John surgery November 4, 2025 Rockies prospect Denton making most of AFL opportunity October 31, 2025 More Prospects News Rockies Prospect Highlights 00:53 Breaking down #24 prospect Ethan Holliday January 23, 2026 00:54 Top Prospects: Ethan Holliday, SS, COL January 16, 2026 00:52 Top Prospects: Roc Riggio, 2",True,13,fuzzy,100.0,,False,1/12/2026,https://pitcherlist.com/2026-colorado-rockies-top-fantasy-baseball-prospects/,2026-01-30,13.0,,False,1/12/2026,https://pitcherlist.com/2026-colorado-rockies-top-fantasy-baseball-prospects/,2026-01-30,True,11,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,11.0,2026-01-25,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.7958333333333334,0.5208333333333334,0.9291666666666667,0.8458333333333333,75.74,62.06896551724138,0.0,79.16666666666666,,3,0.75,38.98126657824933,62.87444330238726,1.0,1–2 yr,-0.9944445000000002,61.933334,70.0,69.80933309071618,20.0,0.6399999999999999,Mixed,54.80086669082228,sa3023162,playerId
Sean Sullivan,COL,AA,22.0055555,3.408565824918503,0.24880383,0.05980861,104.0,0.358422939,2.9423077395240944,0.18899522000000002,sa3023162,SP,,21,45 / 50,50 / 50,,50 / 55,35 / 55,40,Stro,True,12.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/rockies/sean-sullivan-807743,https://www.mlb.com/milb/prospects/2025/rockies/,rockies,2025.0,"{""Fastball"": 45, ""Slider"": 45, ""Changeup"": 50, ""Control"": 60, ""Overall"": 45}","Can a starting pitcher succeed these days with a fastball that barely breaks 90 mph? The Rockies are hoping to find out soon enough after taking Sullivan in the second round of the 2023 Draft following his solid turn moving into Wake Forest’s weekend rotation that spring. His smoke-and-mirrors show worked very well during his first full season of pro ball, both with High-A Spokane and Double-A Hartford, as he led all Minor League pitchers with an 8.33 K/BB rate and topped the Rockies in a host of pitching categories. Sullivan uses a lower slot to come at hitters with a kind of upshoot fastball, getting huge carry up in the zone. Even though it only averaged around 88 mph in 2024, the lefty threw it a lot and got decent swing-and-miss on the pitch thanks to that life and his outstanding command of the pitch. There could be a little more velocity in the tank now that he’s had a hip labrum issue fixed, so he might be able to get to 93-94 mph more moving forward. His upper-70s changeup is his best pitch, one that has terrific movement and misses bats in and out of the zone. His sweeping slider can be effective, but he doesn’t locate it as well as his other two offerings. The Rockies will be sure to bring Sullivan along slowly and manage his workload as he’s coming back from the hip issue, but he’s already defied expectations thanks to confidence in his pitch usage, his unusual mechanics and his extreme strike-throwing ways. He’ll be at the upper levels continuing to show that his unusual profile just might work in a big league rotation. Last Prospect 11 Zac Veen Next Prospect 13 Carson Palmquist Rockies Prospect Headlines Yankees acquire righty Chivilli from Rockies for first-base prospect Rumfield January 28, 2026 Rox ink exciting young SS De Los Santos as int'l signing period opens January 15, 2026 How quickly can No. 2 prospect Condon help out Rockies? December 22, 2025 After Rockies' vote of confidence, Hughes has big opportunity November 21, 2025 Fast-rising Rox prospect sharpens slider in Fall League November 14, 2025 New baseball ops boss DePodesta shares his vision for Rockies in 2026 November 11, 2025 Prospect Vargas turning a corner after Tommy John surgery November 4, 2025 Rockies prospect Denton making most of AFL opportunity October 31, 2025 More Prospects News Rockies Prospect Highlights 00:53 Breaking down #24 prospect Ethan Holliday January 23, 2026 00:54 Top Prospects: Ethan Holliday, SS, COL January 16, 2026 00:52 Top Prospects: Roc Riggio, 2",True,13,fuzzy,100.0,,False,1/12/2026,https://pitcherlist.com/2026-colorado-rockies-top-fantasy-baseball-prospects/,2026-01-30,13.0,,False,1/12/2026,https://pitcherlist.com/2026-colorado-rockies-top-fantasy-baseball-prospects/,2026-01-30,True,11,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,11.0,2026-01-25,https://www.prospects1500.com/top-50-lists/colorado-rockies-top-50-prospects-2026/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.7958333333333334,0.5208333333333334,0.9291666666666667,0.8458333333333333,75.74,62.06896551724138,0.0,79.16666666666666,,3,0.75,38.98126657824933,62.87444330238726,1.0,1–2 yr,-0.9944445000000002,61.933334,70.0,69.80933309071618,20.0,0.6399999999999999,Mixed,54.80086669082228,sa3023162,playerId
Cody Adcock,CIN,A+,22.0916666,4.3502493957276505,0.24125874,0.14685315,62.1,0.411042944,4.187166117064623,0.09440559000000001,sa3023175,SIRP,,39,55 / 60,40 / 45,45 / 50,55 / 60,30 / 40,35+,FA,False,,,none,45.45454545454546,,,,,,,False,,none,43.47826086956522,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.3548387096774194,0.45161290322580644,0.3548387096774194,0.2903225806451613,37.1,,,,,0,0.0,,37.1,1.0,2–4 yr,0.5916665999999999,42.9000008,25.0,37.97000012,40.916666,0.5799999999999998,Mixed,24.529000314,sa3023175,playerId
Josh Ekness,MIA,AAA,22.4638888,4.091466776575259,0.2599278,0.10830325,60.0,0.452830188,4.049999879300598,0.15162454999999997,sa3023204,SIRP,,22,70 / 70,40 / 50,,,30 / 40,40,FA,True,23.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/marlins/josh-ekness-694795,https://www.mlb.com/milb/prospects/2025/marlins/,marlins,2025.0,"{""Fastball"": 70, ""Slider"": 55, ""Control"": 45, ""Overall"": 40}","Ekness showcased a big league body and live arm at the powerhouse prep program at The Woodlands (Texas), but his inability to find the strike zone left him undrafted in 2020. The same issue dogged him while he posted a 6.34 ERA in three college seasons at Lamar and Houston, but he has enjoyed much more consistent success since the Marlins drafted him in the 12th round in 2023 and made him a full-time reliever. He compiled a 1.91 ERA, .164 opponent average and 83 strikeouts in 66 innings while reaching Double-A in his first full pro season. Ekness unleashes 96-98 mph and reaches 100 with armside run on his fastball, showing the ability to produce carry up in the zone or sink at the knees. His heaters elicit plenty of chases and swings and misses, and his sinking version can be downright unhittable. His slider combines mid-80s power with horizontal and vertical action, though he struggles to land it in the zone. While Ekness creates deception with a low three-quarters arm slot and crossfire in his delivery, he also throws with some effort and his mechanics impede his control. He did cut his walk rate from 16 percent in college to 10 percent last year, encouraging progress. He could become a high-leverage reliever if he can harness his slider and provide more strikes. Last Prospect 22 Karson Milbrandt Next Prospect 24 Max Williams Marlins Prospect Headlines Marlins' abundant crop of NRIs highlighted by pair of Top 100 prospects January 29, 2026 Marlins boast 5 prospects in Top 100, led by LHP White (No. 17) January 23, 2026 Top prospects Solarte, Muñoz head Marlins' 21 international signings January 15, 2026 Caissie embracing Marlins' blueprint, youthful exuberance January 13, 2026 Marlins get Cubs' No. 1 prospect, 2 more in Cabrera trade January 8, 2026 'Electric' Marlins prospect White looks to build on strong '25 campaign December 22, 2025 Marlins add top catching prospect Mack to 40-man roster November 21, 2025 As honors pile up, Snelling's proudest achievement isn't just his November 7, 2025 More Prospects News Marlins Prospect Highlights 05:39 Jakob Marsee on the benefits of the Rookie Program January 26, 2026 00:33 Breaking down #17 prospect Thomas White January 23, 2026 00:42 Breaking down #39 prospect Robby Snelling January 23, 2026 00:38 Top Prospects: Aiva Arquette, SS, Marlins January 20, 2026 00:45 Top Prospects: Owen Caissie, OF, Marlins January 19, 2026 02:08 Owen Caissie on being traded to the Marlins January 13, 2026 00:48 Top Prospects: Joe ",False,,none,43.47826086956522,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Josh Ekness,MIA,P,23.0,30.0,25.0,126.0,100.0,0.37,,,13.3,23.0,87.9,,,,55.6,13.3,23.3,27.9,48.413,72.3,80.9,13.5,,0.28,0.4,0.44,0.333,4.0,2.0,1.0,7.0,0.0,4.0,61.0,17.0,115.4,99.5,11.1,,,,,none,0,0.6302521008403361,0.6302521008403361,0.5042016806722689,0.6134453781512605,59.94,0.0,,,,1,0.25,0.0,38.961,1.0,0–1 yr,-2.5361112000000006,80.4333344,40.0,56.720300159999994,30.0,0.6199999999999999,Mixed,45.110801951999996,sa3023204,playerId
Kade Morris,NYM,AAA,22.0916666,4.601314785011042,0.19938176,0.07573416,151.0,0.503340757,4.350993377483444,0.1236476,sa3023206,SP,,28,45 / 50,45 / 50,50 / 50,45 / 50,30 / 50,35+,FA,True,14,2026-01-30,global_fuzzy,100.0,https://www.mlb.com/milb/prospects/2025/athletics/kade-morris-695034,https://www.mlb.com/milb/prospects/2025/athletics/,athletics,2025,"{""Fastball"": 50, ""Curveball"": 45, ""Slider"": 55, ""Changeup"": 50, ""Control"": 50, ""Overall"": 40}","After spending two years pitching mostly out of the bullpen for the University of Nevada-Reno, Morris worked his way into the rotation in 2023 and posted a 5.42 ERA with 85 strikeouts across 81 1/3 innings. Drafted by the Mets in the third round of the 2023 Draft, he began his first full professional campaign last season at Single-A St. Lucie and was promoted to High-A Brooklyn after six starts before getting sent to the A’s at the Trade Deadline in exchange for right-hander Paul Blackburn. Between Single-A, High-A and even a couple of outings with Triple-A Las Vegas, he combined for a 4.50 ERA with 121 strikeouts and 45 walks over 136 innings. Morris runs up his four-seam fastball to about 95-96 mph and also throws a sinker with good arm-side run in the 92-95 range. His mid-80s slider has developed into an above-average secondary offering. His mid-70s curveball provides a good variation of pitch speeds, though he is still working to make it a more consistent pitch, along with his improving upper-80s changeup. Morris is athletic with his 6-foot-3 frame. His competitive drive stands out whenever he takes the mound. Discovering the right arm slot that allows for the most consistency is the next big step in his development. How that pans out as he moves through the system will likely determine his long-term role, though he profiles as a back-end starter given his overall pitch mix and solid control. Last Prospect 13 Gunnar Hoglund Next Prospect 15 Eduarniel Núñez Athletics Prospect Headlines Top prospect De Vries headlines A's crop of non-roster invites to spring camp January 28, 2026 De Vries (No. 4 overall) leads Athletics trio on Top 100 Prospects list January 23, 2026 A's land 3 of MLB Pipeline's Top 50 int'l prospects, led by SS Colome January 15, 2026 A's excited by lefty prospect Lin, a 'Taiwanese Snellzilla' January 14, 2026 Lefty prospect Jump could make the leap for A's in '26 December 22, 2025 Eight years after winning the MLB Cup, A's prospect Shotaro Morii returns with MLB dreams December 3, 2025 A's DFA Bleday, add trio of prospects to 40-man roster November 18, 2025 These Fall League standouts could impact A's in 2026 November 15, 2025 More Prospects News Athletics Prospect Highlights 01:01 Breaking down #4 prospect Leo De Vries January 23, 2026 01:11 Top Prospects: Leo De Vries, SS, Athletics January 16, 2026 01:03 Top Prospects: Tommy White, 3B, Athletics January 15, 2026 01:01 Top Prospects: Gage Jump, LHP, A's January 12, 2026 00:59 Top Pro",False,,none,45.45454545454545,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.40336134453781514,0.18487394957983194,0.8991596638655462,0.46218487394957986,46.26,48.0,,,,1,0.25,37.199999999999996,43.089,1.0,0–1 yr,-2.9083334,84.9000008,40.0,51.104700120000004,30.0,0.5599999999999998,Mixed,43.477115214,sa3023206,playerId
Hayden Mullins,BOS,AA,23.8611111,3.438145566842451,0.3,0.12439024,101.2,0.412844036,2.213114975537407,0.17560976,sa3023218,SP,,35,45 / 50,55 / 60,,40 / 50,30 / 50,35+,Process,True,16.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/redsox/hayden-mullins-683093,https://www.mlb.com/milb/prospects/2025/redsox/,redsox,2025.0,"{""Fastball"": 55, ""Slider"": 55, ""Cutter"": 55, ""Changeup"": 50, ""Control"": 45, ""Overall"": 45}","One of the top prep southpaws in the 2019 Draft, Mullins battled elbow problems that spring and throughout his time at Auburn, totaling just 53 1/3 innings in three college seasons before having Tommy John surgery in 2022. After the Red Sox drafted him in the 12th round that July, he didn't make his pro debut until the end of the 2023 season. He posted a 3.94 ERA with 118 strikeouts in 89 High-A innings last year and earned a swift promotion to Double-A in 2025. Mullins' fastball operates in the low 90s and tops out at 95 mph, yet it misses plenty of bats because it features tremendous carry up in the strike zone. He'll flash a plus low-80s slider with two-plane depth at times and can turn it into a harder, tighter cutter that's similarly effective. His low-80s changeup lacks the consistency of his other offerings but has quality tumble at its best and helps him keep right-handers in check. Mullins' delivery comes with a big leg kick, a twist that hides the ball behind him and a low release point, all of which help him create deception. He exhibited fringy control in college and during his first full pro season, so he'll need to improve his strike-throwing to become a No. 4 or 5 starter. If not, he could have a future as a multi-inning lefty reliever. Last Prospect 15 Nelly Taylor Next Prospect 17 Henry Godbout Red Sox Prospect Headlines These Red Sox prospects could crack the Top 100 soon January 29, 2026 Red Sox land 4 prospects -- 3 pitchers! -- on Top 100 list January 23, 2026 INF Romero, Boston's No. 6 prospect, among non-roster invites to camp January 23, 2026 Red Sox add pair of top 50 international prospects January 15, 2026 How many bananas did he eat?? Tolle has stories, sound effects at Fenway Fest January 12, 2026 These prospects have the best tools in the Red Sox farm system January 12, 2026 After rocketing to Majors in '25, Tolle is ready to take next step December 22, 2025 How new acquisition Jake Bennett fits the Red Sox pitching mold December 19, 2025 More Prospects News Red Sox Prospect Highlights 08:26 Payton Tolle talks Rookie Career Development Program January 22, 2026 00:43 Top Prospects: Franklin Arias, SS, Red Sox January 19, 2026 00:51 Top Prospects: Kyson Witherspoon, RHP, Red Sox January 19, 2026 00:48 Top Prospects: Mikey Romero, 3B, Red Sox January 15, 2026 00:58 Top Prospects: Connelly Early, LHP, Red Sox January 12, 2026 00:59 Top Prospects: Payton Tolle, LHP, Red Sox January 12, 2026 00:57 Allan Castro's two-hit game Decembe",True,18,fuzzy,100.0,,False,1/19/2026,https://pitcherlist.com/2026-boston-red-sox-top-fantasy-baseball-prospects/,2026-01-30,18.0,,False,1/19/2026,https://pitcherlist.com/2026-boston-red-sox-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.7666666666666666,0.8666666666666667,0.3416666666666667,0.7833333333333333,70.28,34.78260869565217,0.0,,,2,0.5,14.782608695652172,50.85591304347826,1.0,1–2 yr,0.8611110999999987,39.666666800000016,55.0,59.86077393304349,33.61111099999999,0.6399999999999999,Mixed,40.829014979869584,sa3023218,playerId
